dataset_id,snippet_id,person_id,developer_position,PE gen,PE spec (java),time_to_give_output,correct_output_rating,output_difficulty,brain_deact_31ant,brain_deact_31post,brain_deact_32,time_to_understand,readability_level,binary_understandability,correct_verif_questions,gap_accuracy,readability_level_ba,readability_level_before,time_to_read_complete,perc_correct_output,complexity_level,brain_deact_31,warnings_checker_framework,warnings_typestate_checker,warnings_infer,warnings_openjml,warning_sum,method_name,file,#parameters,#assignments,#commas,#periods,#spaces,#literals,#statements,Volume,Entropy,#identifiers,CR,#conditionals (avg),#loops (avg),#assignments (avg),#comparisons (avg),#comments (avg),#operators (avg),Identifiers Length (avg),#keywords (avg),#commas (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Line length (avg),Indentation length (avg),#blank lines (avg),#numbers (avg),#identifiers (avg),#nested blocks (avg),MIDQ (avg),CIC (avg),CICSyn (avg),#numbers (max),Identifiers length (max),Indentation length (max),Line length (max),#keywords (max),#identifiers (max),#words (max),MIDQ (max),CIC (max),CICSyn (max),#identifiers (min),MIDQ (min),Cyclomatic complexity,NMI (avg),NMI (max),ITID (avg),ITID (min),NM (avg),NM (max),LOC,#assignments (dft),#characters (max),#commas (dft),#comments (dft),Comments (Visual X),Comments (Visual Y),#comparisons (dft),#conditionals (dft),#identifiers (dft),Identifiers (Visual X),Identifiers (Visual Y),#keywords (dft),Literals (Visual X),Literals (Visual Y),#loops (dft),#numbers (dft),Numbers (Visual X),Numbers (Visual Y),Operators (Visual X),Operators (Visual Y),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Strings (Visual X),Strings (Visual Y),Indentation length (dft),Line length (dft),#aligned blocks,Extent of aligned blocks,TC (avg),TC (min),TC (max),Readability,Keywords (Visual X),Keywords (Visual Y),PBU,ABU,ABU50,BD,BD50,AU
6,1-ModelPerformanceChart,23,1.0,2.0,1.0,,,,,,,72.0,,1.0,0.333333333,,,,,,,,3,14,0,29,46,performRequest,ds_6_snip_1$ModelPerformanceChart_performRequest.java,1,8,2,26,479,14,47,502.30320088995046,1.7253018770957154,65,27.485000000000014,0.0769230769230769,0.0,0.2051282051282051,0.0256410256410256,0.0512820512820512,0.0256410256410256,8.261538461538462,0.4102564102564102,0.0512820512820512,1.2820512820512822,0.6666666666666666,12.282051282051285,31.925,10.871794871794872,0.0256410256410256,0.0769230769230769,1.6666666666666667,0.1794871794871795,0.0,0.0139714985868832,0.0160800214398229,2,24,24.0,77.0,2,7,27,0.0,0.1363636363636363,0.1290322580645161,1,100.0,7,2.4047619047619047,15.0,0.2738095238095238,0.0,1.6263736263736264,23,42,44,540,44,50,72.96,48.97297297,44,44,44,71.7,48.94594595,44,0,0.0,1,44,73.0,48.93243243,72.82,48.90540541,44,44,44,44,72.96,48.86486486,44,1,52,94,,,,0.728879601,72.96,48.7027027,1,0,0,1,1,1
6,2-CarReport,23,1.0,2.0,1.0,,,,,,,60.0,,1.0,1.0,,,,,,,,0,91,1,2,94,onCreate,ds_6_snip_2$CarReport_onCreate.java,1,7,7,43,344,1,46,785.616449215933,2.592852783462209,125,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,9.56,0.4090909090909091,0.1590909090909091,1.8636363636363635,0.9772727272727272,7.818181818181818,38.16326530612245,6.363636363636363,0.1136363636363636,0.0,2.840909090909091,0.0,0.0,0.0,0.0,0,33,12.0,102.0,5,8,19,0.0,0.0,0.0,1,100.0,6,5.829787234042553,25.0,0.3912151067323481,0.0,4.664614121510673,34,47,52,524,52,52,0.0,0.0,1,1,52,106.0,50.86915888,52,0,0.0,1,52,0.0,0.0,105.9038462,50.74766355,1,51,52,51,0.0,0.0,51,52,202,285,,,,0.698907711,105.9615385,50.82242991,0,0,0,0,0,0
6,2-Pom,23,1.0,2.0,1.0,,,,,,,1334.0,,1.0,1.0,,,,,,,,0,28,1,2,31,,ds_6_snip_2$Pom__getRuns.java,0,6,1,6,373,5,41,244.4228653433368,1.6918032228693594,36,117.16000000000004,0.2,0.0,0.2,0.1333333333333333,0.1333333333333333,0.0,8.777777777777779,0.4333333333333333,0.0333333333333333,1.1333333333333333,0.2,12.433333333333334,29.433333333333334,10.933333333333334,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0,19,20.0,55.0,1,4,24,0.0,0.0,0.0,1,100.0,8,2.515151515151515,15.0,0.3,0.0,9.775,57,33,33,572,33,37,60.94594595,35.96774194,33,33,32,60.89189189,35.82258065,33,0,0.0,1,33,0.0,0.0,60.91891892,35.83870968,1,33,33,33,0.0,0.0,33,1,43,58,,,,0.780552506,60.72972973,35.77419355,1,0,0,1,1,1
6,1-OpenCMSCore,24,1.0,2.0,1.0,,,,,,,10.0,,1.0,1.0,,,,,,,,0,0,1,25,26,createContextMenu,ds_6_snip_1$OpenCMSCore_createContextMenu.java,1,1,6,27,153,0,54,679.4319952701238,3.0899430637308805,125,-1062.165,0.0,0.0,0.0263157894736842,0.0,0.0263157894736842,0.0,10.304,0.1842105263157894,0.1578947368421052,3.1052631578947367,0.7105263157894737,4.026315789473684,45.55263157894737,2.8421052631578947,0.0789473684210526,0.0,3.289473684210526,0.0,0.0,0.119298245614035,0.0656178489702517,0,32,4.0,278.0,5,5,18,0.0,0.3333333333333333,0.25,1,100.0,1,8.048780487804878,16.0,0.4135135135135135,0.0,2.881081081081081,7,41,45,447,1,47,0.0,45.78616352,45,1,45,157.9787234,45.96855346,1,0,0.0,1,45,0.0,0.0,157.5319149,45.90566038,1,45,45,45,0.0,0.0,45,25,103,482,,,,0.208749458,157.8510638,45.91194969,1,1,1,0,0,3
6,1-Phoenix,24,1.0,2.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,5,15,0,3,23,doDropSchema,ds_6_snip_1$Phoenix_doDropSchema.java,5,8,27,27,400,10,46,756.0819962378904,2.693420741464516,107,118.175,0.1388888888888889,0.0,0.2222222222222222,0.0833333333333333,0.0277777777777777,0.0,10.69158878504673,0.6111111111111112,0.75,2.0,0.75,11.11111111111111,51.61111111111112,8.555555555555555,0.0555555555555555,0.0833333333333333,2.9722222222222223,0.1944444444444444,0.0,0.0,0.0,1,22,20.0,203.0,2,9,26,0.0,0.0,0.0,1,100.0,7,6.076923076923077,29.0,0.3850198412698412,0.0,3.612202380952381,45,39,40,649,40,41,122.0,40.0,40,40,40,121.9512195,39.78861789,40,0,0.0,40,39,121.7073171,39.35772358,121.902439,39.77235772,1,40,40,40,0.0,0.0,40,39,35,36,,,,0.117182106,121.9512195,39.81300813,0,0,0,0,0,0
6,2-OpenCMSCore,24,1.0,2.0,1.0,,,,,,,13.0,,1.0,0.666666667,,,,,,,,0,3,0,4,7,seekFile,ds_6_snip_2$OpenCMSCore_seekFile.java,2,1,1,9,239,1,17,154.28722505336555,1.7116656656207403,33,36.62000000000003,0.0454545454545454,0.0,0.0454545454545454,0.0,0.1818181818181818,0.0909090909090909,6.757575757575758,0.5909090909090909,0.0454545454545454,1.0,0.4090909090909091,10.863636363636363,28.227272727272727,9.636363636363637,0.3181818181818182,0.0,1.5,0.1363636363636363,0.0,0.0492694805194805,0.0446858288770053,0,12,16.0,60.0,4,5,22,0.0,0.2857142857142857,0.2352941176470588,1,100.0,6,2.4,12.0,0.3,0.0,2.17948717948718,14,25,33,411,33,38,75.94736842,36.88311688,1,1,30,75.97368421,36.51948052,33,0,0.0,1,33,0.0,0.0,76.0,36.48051948,33,33,33,33,0.0,0.0,33,33,5,6,,,,0.961644053,75.89473684,36.71428571,1,0,1,1,0,2
6,2-Phoenix,24,1.0,2.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,4,4,1,5,14,evaluate,ds_6_snip_2$Phoenix_evaluate.java,2,6,7,17,150,8,34,344.91665065405766,3.4405065766671,54,33.57500000000002,0.1666666666666666,0.0,0.25,0.0833333333333333,0.1666666666666666,0.0416666666666666,9.666666666666666,0.625,0.2916666666666667,2.0,0.7083333333333334,6.25,37.16666666666666,4.166666666666667,0.125,0.125,2.25,0.1666666666666666,0.0,0.0102369450195537,0.0086224916387959,1,22,8.0,115.0,2,8,10,0.0,0.1111111111111111,0.0833333333333333,2,100.0,5,2.4814814814814814,20.0,0.2615384615384615,0.0,2.162179487179487,45,27,30,323,28,34,119.0,32.69166667,30,30,28,118.9705882,32.66666667,27,0,0.0,1,30,119.0,32.5,118.9117647,32.65,30,27,30,18,0.0,0.0,1,29,24,24,,,,0.375000715,119.0,32.8,0,0,0,0,0,0
6,2-Pom,24,1.0,2.0,1.0,,,,,,,42.0,,1.0,0.666666667,,,,,,,,0,28,1,2,31,,ds_6_snip_2$Pom__getRuns.java,0,6,1,6,373,5,41,244.4228653433368,1.6918032228693594,36,117.16000000000004,0.2,0.0,0.2,0.1333333333333333,0.1333333333333333,0.0,8.777777777777779,0.4333333333333333,0.0333333333333333,1.1333333333333333,0.2,12.433333333333334,29.433333333333334,10.933333333333334,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0,19,20.0,55.0,1,4,24,0.0,0.0,0.0,1,100.0,8,2.515151515151515,15.0,0.3,0.0,9.775,57,33,33,572,33,37,60.94594595,35.96774194,33,33,32,60.89189189,35.82258065,33,0,0.0,1,33,0.0,0.0,60.91891892,35.83870968,1,33,33,33,0.0,0.0,33,1,43,58,,,,0.780552506,60.72972973,35.77419355,1,0,0,1,1,1
6,4-Phoenix,24,1.0,2.0,1.0,,,,,,,10.0,,1.0,0.666666667,,,,,,,,3,10,1,2,16,process,ds_6_snip_4$Phoenix_process.java,0,12,7,41,653,11,84,903.355171954268,2.149178978275029,121,119.19000000000004,0.0746268656716417,0.0149253731343283,0.1791044776119403,0.0746268656716417,0.0149253731343283,0.0149253731343283,8.768595041322314,0.3432835820895522,0.1044776119402985,1.3134328358208955,0.6119402985074627,9.74626865671642,31.253731343283583,8.298507462686567,0.0298507462686567,0.0298507462686567,1.805970149253732,0.1940298507462686,0.0,0.0167022032693674,0.0101575456053068,1,30,20.0,133.0,2,8,21,0.0,0.1666666666666666,0.1111111111111111,1,100.0,12,5.585714285714285,24.0,0.6612318840579711,0.0,3.269927536231884,44,70,72,1029,72,73,100.0,72.0,72,72,72,99.95890411,71.88118812,72,0,0.0,72,72,98.84931507,71.5049505,99.94520548,71.7029703,72,71,70,72,99.95890411,71.86138614,72,57,62,65,,,,0.476781577,99.98630137,71.77227723,1,0,1,1,0,2
6,5-OpenCMSCore,24,1.0,2.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,1,3,0,2,6,buttonHtml,ds_6_snip_5$OpenCMSCore_buttonHtml.java,1,1,7,11,87,9,12,300.16030763377006,3.5584036261861933,38,-216.165,0.0666666666666666,0.0,0.0333333333333333,0.0,0.0333333333333333,0.3666666666666666,9.736842105263158,0.2,0.2333333333333333,1.6,0.3666666666666666,2.9,20.1,1.4666666666666666,0.0333333333333333,0.0,1.2666666666666666,0.0666666666666666,0.0,0.0083333333333333,0.0055555555555555,0,27,8.0,249.0,1,8,34,0.0,0.25,0.1666666666666666,1,100.0,3,1.0606060606060606,7.0,0.0763888888888889,0.0,1.4375,21,33,35,440,35,37,112.0,35.69911504,1,35,35,111.9189189,35.91150442,35,0,0.0,1,35,0.0,0.0,111.8918919,35.84955752,35,35,35,35,111.972973,35.95575221,35,37,9,22,,,,0.77782774,112.0,35.88495575,0,0,0,0,0,0
6,5-Phoenix,24,1.0,2.0,1.0,,,,,,,9.0,,1.0,0.666666667,,,,,,,,1,10,0,1,12,parseOptions,ds_6_snip_5$Phoenix_parseOptions.java,1,4,3,13,159,8,30,340.0,3.296541397548802,50,109.04000000000002,0.1538461538461538,0.0,0.1538461538461538,0.0,0.0384615384615384,0.2307692307692307,9.42,0.5769230769230769,0.1153846153846153,2.0,0.5,6.115384615384615,31.23076923076923,4.153846153846154,0.2692307692307692,0.0384615384615384,1.9230769230769231,0.2307692307692307,6.34846153846154,0.0136477652782,0.0159751359751359,1,21,8.0,79.0,2,5,15,55.02000000000001,0.0833333333333333,0.0833333333333333,1,55.02000000000001,9,2.689655172413793,18.0,0.1970588235294117,0.0,0.7990196078431373,17,29,37,385,37,43,93.58139535,41.97938144,1,37,34,95.93023256,41.77319588,34,0,0.0,1,37,96.0,42.0,95.93023256,41.7628866,37,37,37,37,95.97674419,41.79381443,37,36,31,37,,,,0.704917789,95.90697674,41.75257732,1,0,1,1,0,2
6,1-Antlr4Master,25,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,0,14,0,9,23,analyze,ds_6_snip_1$Antlr4Master_analyze.java,3,6,10,17,225,6,35,562.6209634879266,3.0624780981848025,89,115.13000000000002,0.1,0.1,0.2,0.0,0.1333333333333333,0.2333333333333333,8.97752808988764,0.4,0.3333333333333333,2.0,0.5666666666666667,7.5,41.36666666666667,5.333333333333333,0.3,0.0,2.966666666666667,0.2,0.0,0.0248778392780094,0.0344553736253036,0,20,12.0,145.0,2,6,19,0.0,0.0769230769230769,0.1428571428571428,2,100.0,7,7.272727272727272,24.0,0.4594202898550724,0.0,3.3724637681159417,45,33,43,602,43,54,84.48148148,53.0,42,43,41,85.92592593,52.66666667,43,0,0.0,43,43,0.0,0.0,85.85185185,52.8045977,43,43,42,43,85.96296296,52.85057471,43,51,53,71,,,,0.595711291,85.87037037,52.67816092,0,0,0,0,0,0
6,1-HibernateORM,25,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,5,11,0,5,21,getOverriddenColumn,ds_6_snip_1$HibernateORM_getOverriddenColumn.java,1,2,1,2,65,5,40,99.91187238980947,2.839778027988233,17,34.59000000000003,0.2,0.0,0.2,0.2,3.3,0.0,10.470588235294118,0.4,0.1,1.4,0.2,6.5,32.0,4.4,0.1,0.0,1.7,0.2,0.0,0.0774311610749212,0.0781797331720471,0,24,12.0,76.0,1,4,16,0.0,0.2051282051282051,0.2096774193548387,1,100.0,4,3.4615384615384617,14.0,0.6944444444444445,0.5,5.263888888888888,17,13,15,243,15,52,98.90384615,50.96,15,15,15,99.0,50.68,15,0,0.0,1,15,0.0,0.0,98.78846154,50.71,1,15,15,15,98.92307692,50.82,15,36,54,107,,,,0.86730361,99.0,50.93,0,0,0,0,0,0
6,2-Antlr4Master,25,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,10,26,0,1,37,process,ds_6_snip_2$Antlr4Master_process.java,0,24,8,38,530,12,74,1136.3460944393892,2.9890053707081097,145,35.60500000000002,0.0909090909090909,0.0181818181818181,0.4363636363636363,0.0545454545454545,0.0363636363636363,0.0727272727272727,8.579310344827586,0.4545454545454545,0.1454545454545454,1.6,0.6909090909090909,9.636363636363637,39.654545454545456,7.2,0.0545454545454545,0.0363636363636363,2.636363636363636,0.2545454545454545,0.0,0.0342284186401833,0.0321870227625315,1,22,16.0,97.0,3,8,20,0.0,0.2352941176470588,0.217391304347826,2,100.0,10,5.051724137931035,19.0,0.3430555555555555,0.0,2.2555555555555555,37,58,61,201,61,63,97.0,61.87755102,61,61,61,96.93650794,61.66326531,59,0,0.0,61,61,97.0,62.0,96.80952381,61.7244898,61,61,61,61,97.0,61.87755102,60,61,50,53,,,,0.096733242,96.9047619,61.66326531,0,0,0,0,0,0
6,3-Antlr4Master,25,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,2,3,1,0,6,hasSLLConflictTerminatingPrediction,ds_6_snip_3$Antlr4Master_hasSLLConflictTerminatingPrediction.java,2,6,2,4,172,1,28,220.07820003461552,2.55890589303652,39,101.93500000000004,0.1578947368421052,0.0526315789473684,0.3157894736842105,0.0526315789473684,0.4736842105263157,0.0,9.64102564102564,0.631578947368421,0.1052631578947368,1.263157894736842,0.2105263157894736,9.052631578947368,35.05263157894737,6.947368421052632,0.1578947368421052,0.0,2.0526315789473686,0.2105263157894736,0.0,0.0128551070864419,0.0129807418889917,0,35,16.0,102.0,3,5,21,0.0,0.0497237569060773,0.0437158469945355,1,100.0,5,2.9545454545454546,16.0,0.3333333333333333,0.0,1.9230769230769231,13,22,27,842,27,129,102.9767442,127.9903846,27,27,26,102.9767442,127.6826923,27,0,0.0,27,27,0.0,0.0,102.8682171,127.4038462,1,27,27,27,0.0,0.0,27,129,129,241,,,,0.928942263,102.9689922,127.7403846,0,0,0,0,0,0
6,3-HibernateORM,25,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,3,6,1,1,11,execute,ds_6_snip_3$HibernateORM_execute.java,2,13,19,34,865,14,68,855.4066831583561,1.7279717914134938,121,117.16000000000004,0.0677966101694915,0.0508474576271186,0.2203389830508474,0.1016949152542373,0.0508474576271186,0.0,10.818181818181818,0.423728813559322,0.3220338983050847,1.5593220338983051,0.576271186440678,14.66101694915254,43.79661016949152,12.813559322033898,0.0338983050847457,0.0847457627118644,2.0508474576271185,0.288135593220339,0.0,0.0280189419754249,0.0220597841285777,1,38,28.0,125.0,2,9,34,0.0,0.3684210526315789,0.2058823529411764,1,100.0,12,6.048387096774194,37.0,0.5632616487455198,0.0,3.9474910394265232,22,62,63,232,62,65,136.0,64.83211679,63,63,63,135.969697,64.67883212,62,0,0.0,63,63,135.6969697,65.0,135.969697,64.69343066,63,63,63,63,136.0,64.89781022,63,65,95,97,,,,0.249597192,135.8333333,64.62043796,0,0,0,0,0,0
6,5-Antlr4Master,25,1.0,3.0,2.0,,,,,,,249.0,,1.0,0.333333333,,,,,,,,0,1,1,0,2,testToStringStartStop2,ds_6_snip_5$Antlr4Master_testToStringStartStop2.java,0,21,17,21,225,34,69,905.8641607933502,3.57815487082872,102,201.76,0.0,0.0,0.4772727272727273,0.0,0.0909090909090909,0.1590909090909091,8.049019607843137,0.1363636363636363,0.3863636363636363,1.5454545454545454,0.4772727272727273,5.113636363636363,29.727272727272727,3.090909090909091,0.1818181818181818,0.3409090909090909,2.3181818181818183,0.0,0.0,0.0029894348076166,0.0027489177489177,2,22,4.0,87.0,3,6,23,0.0,0.0476190476190476,0.0476190476190476,1,100.0,1,5.51063829787234,16.0,0.731904761904762,0.25,5.05047619047619,17,47,53,178,53,59,85.0,57.91860465,1,1,28,84.94915254,57.73255814,53,0,0.0,1,53,84.98305085,57.96511628,84.88135593,57.87209302,53,53,50,53,85.0,57.98837209,53,32,55,70,,,,0.557709336,84.93220339,57.72093023,1,0,0,1,1,1
6,5-HibernateORM,25,1.0,3.0,2.0,,,,,,,317.0,,1.0,0.333333333,,,,,,,,1,2,2,1,6,collectionInfoString,ds_6_snip_5$HibernateORM_collectionInfoString.java,4,7,4,19,207,11,33,459.82999304101565,3.00383465569118,65,105.995,0.064516129032258,0.0,0.2258064516129032,0.1290322580645161,0.0967741935483871,0.0,10.0,0.2580645161290322,0.1290322580645161,1.4838709677419355,0.6129032258064516,6.67741935483871,33.61290322580645,4.774193548387097,0.0967741935483871,0.0,2.096774193548387,0.1290322580645161,0.0,0.0251426289827945,0.0233337825103478,0,32,12.0,177.0,2,7,22,0.0,0.0714285714285714,0.0655737704918032,1,100.0,6,3.0294117647058822,14.0,0.3875992063492063,0.0,2.115079365079365,17,34,38,171,38,50,114.98,49.0,38,38,38,114.98,48.81896552,38,115,49.0,1,38,0.0,0.0,114.98,48.75,1,38,38,38,115.0,47.73275862,38,49,79,103,,,,0.628073573,115.0,48.6637931,0,0,0,0,0,0
6,5-Phoenix,25,1.0,3.0,2.0,,,,,,,,,0.0,0.0,,,,,,,,1,10,0,1,12,parseOptions,ds_6_snip_5$Phoenix_parseOptions.java,1,4,3,13,159,8,30,340.0,3.296541397548802,50,109.04000000000002,0.1538461538461538,0.0,0.1538461538461538,0.0,0.0384615384615384,0.2307692307692307,9.42,0.5769230769230769,0.1153846153846153,2.0,0.5,6.115384615384615,31.23076923076923,4.153846153846154,0.2692307692307692,0.0384615384615384,1.9230769230769231,0.2307692307692307,6.34846153846154,0.0136477652782,0.0159751359751359,1,21,8.0,79.0,2,5,15,55.02000000000001,0.0833333333333333,0.0833333333333333,1,55.02000000000001,9,2.689655172413793,18.0,0.1970588235294117,0.0,0.7990196078431373,17,29,37,385,37,43,93.58139535,41.97938144,1,37,34,95.93023256,41.77319588,34,0,0.0,1,37,96.0,42.0,95.93023256,41.7628866,37,37,37,37,95.97674419,41.79381443,37,36,31,37,,,,0.704917789,95.90697674,41.75257732,0,0,0,0,0,0
6,1-CarReport,26,1.0,4.0,4.0,,,,,,,319.0,,1.0,0.333333333,,,,,,,,1,14,1,6,22,save,ds_6_snip_1$CarReport_save.java,0,4,1,21,259,3,34,354.2428288627686,2.332275645435662,60,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0333333333333333,0.0,0.0,9.933333333333334,0.5666666666666667,0.0333333333333333,2.1333333333333333,0.7,8.633333333333333,34.5625,7.2,0.1333333333333333,0.0,2.0,0.1333333333333333,0.0,0.0,0.0,0,31,12.0,84.0,2,6,17,0.0,0.0,0.0,1,100.0,5,3.606060606060606,14.0,0.3212962962962963,0.0,3.175,17,33,36,383,37,37,0.0,0.0,37,37,36,87.94594595,35.78651685,37,0,0.0,1,37,0.0,0.0,87.91891892,35.82022472,1,37,37,36,0.0,0.0,36,36,59,63,,,,0.616645609,87.94594595,35.82022472,1,0,0,1,1,1
6,1-CheckEstimator,26,1.0,4.0,4.0,,,,,,,187.0,,1.0,1.0,,,,,,,,0,13,0,0,13,printAttributeSummary,ds_6_snip_1$CheckEstimator_printAttributeSummary.java,2,16,1,14,453,20,54,523.1868677283866,2.1205363067404748,57,112.085,0.2040816326530612,0.0,0.3265306122448979,0.0816326530612244,0.0204081632653061,0.1020408163265306,5.754385964912281,0.3469387755102041,0.0204081632653061,0.6530612244897959,0.2857142857142857,9.244897959183673,21.081632653061224,7.591836734693878,0.1836734693877551,0.0816326530612244,1.163265306122449,0.2040816326530612,0.0,0.0312333629103815,0.0305960701552409,1,21,12.0,74.0,3,4,17,0.0,0.0869565217391304,0.08,1,100.0,15,2.0,16.0,0.3181818181818182,0.0,2.242424242424242,17,52,55,558,62,67,71.1641791,65.93670886,62,62,46,77.92537313,65.86075949,62,0,0.0,1,62,78.0,66.0,77.70149254,65.92405063,62,62,61,61,77.97014925,65.79746835,61,67,38,45,,,,0.975625157,77.97014925,65.92405063,1,1,1,0,0,3
6,1-EstimatorUtils,26,1.0,4.0,4.0,,,,,,,3.0,,1.0,0.333333333,,,,,,,,0,4,1,1,6,getMinMax,ds_6_snip_1$EstimatorUtils_getMinMax.java,3,13,2,18,412,7,50,505.3280236594613,2.279576571835267,76,99.905,0.1621621621621621,0.027027027027027,0.3513513513513513,0.1081081081081081,0.054054054054054,0.0,7.671052631578948,0.5675675675675675,0.054054054054054,1.6216216216216215,0.4864864864864865,11.135135135135137,33.78378378378378,9.08108108108108,0.054054054054054,0.1081081081081081,2.054054054054054,0.2432432432432432,0.0,0.0353290431595951,0.0319228038634189,1,18,24.0,94.0,5,5,27,0.0,0.1219512195121951,0.108695652173913,1,100.0,12,6.4,27.0,0.4950617283950617,0.0,2.269135802469136,21,40,41,556,43,53,80.86792453,51.98780488,43,43,43,80.9245283,51.87804878,43,0,0.0,43,43,80.73584906,51.79268293,80.69811321,51.7195122,43,43,43,43,81.0,52.0,43,38,88,107,,,,0.49880141,80.9245283,51.95121951,1,0,0,1,1,1
6,1-GeneratorPropertyIteratorPanel,26,1.0,4.0,4.0,,,,,,,78.0,,1.0,0.666666667,,,,,,,,3,2,1,13,19,actionPerformed,ds_6_snip_1$GeneratorPropertyIteratorPanel_actionPerformed.java,1,2,2,19,341,13,39,361.6563306582419,1.825800595313052,52,114.115,0.1612903225806451,0.032258064516129,0.064516129032258,0.1935483870967742,0.0967741935483871,0.0,9.98076923076923,0.3548387096774194,0.064516129032258,2.0,0.6129032258064516,11.0,35.16129032258065,9.548387096774194,0.064516129032258,0.0967741935483871,1.6774193548387095,0.2903225806451613,0.0,0.0289321151390116,0.0221412429094166,1,22,16.0,90.0,2,5,18,0.0,0.3333333333333333,0.1724137931034483,1,100.0,7,1.8529411764705883,21.0,0.2151515151515151,0.0,1.1787878787878787,37,34,37,427,37,43,72.93023256,42.0,37,37,37,73.0,41.89189189,37,0,0.0,37,37,72.93023256,41.87837838,72.93023256,41.86486486,37,37,37,37,73.0,41.43243243,37,40,40,53,,,,0.767235518,73.0,41.66216216,1,0,1,1,0,2
6,1-ModelPerformanceChart,26,1.0,4.0,4.0,,,,,,,187.0,,1.0,0.666666667,,,,,,,,3,14,0,29,46,performRequest,ds_6_snip_1$ModelPerformanceChart_performRequest.java,1,8,2,26,479,14,47,502.30320088995046,1.7253018770957154,65,27.485000000000014,0.0769230769230769,0.0,0.2051282051282051,0.0256410256410256,0.0512820512820512,0.0256410256410256,8.261538461538462,0.4102564102564102,0.0512820512820512,1.2820512820512822,0.6666666666666666,12.282051282051285,31.925,10.871794871794872,0.0256410256410256,0.0769230769230769,1.6666666666666667,0.1794871794871795,0.0,0.0139714985868832,0.0160800214398229,2,24,24.0,77.0,2,7,27,0.0,0.1363636363636363,0.1290322580645161,1,100.0,7,2.4047619047619047,15.0,0.2738095238095238,0.0,1.6263736263736264,23,42,44,540,44,50,72.96,48.97297297,44,44,44,71.7,48.94594595,44,0,0.0,1,44,73.0,48.93243243,72.82,48.90540541,44,44,44,44,72.96,48.86486486,44,1,52,94,,,,0.728879601,72.96,48.7027027,1,0,1,1,0,2
6,2-CarReport,26,1.0,4.0,4.0,,,,,,,,,0.0,0.0,,,,,,,,0,91,1,2,94,onCreate,ds_6_snip_2$CarReport_onCreate.java,1,7,7,43,344,1,46,785.616449215933,2.592852783462209,125,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,9.56,0.4090909090909091,0.1590909090909091,1.8636363636363635,0.9772727272727272,7.818181818181818,38.16326530612245,6.363636363636363,0.1136363636363636,0.0,2.840909090909091,0.0,0.0,0.0,0.0,0,33,12.0,102.0,5,8,19,0.0,0.0,0.0,1,100.0,6,5.829787234042553,25.0,0.3912151067323481,0.0,4.664614121510673,34,47,52,524,52,52,0.0,0.0,1,1,52,106.0,50.86915888,52,0,0.0,1,52,0.0,0.0,105.9038462,50.74766355,1,51,52,51,0.0,0.0,51,52,202,285,,,,0.698907711,105.9615385,50.82242991,0,0,0,0,0,0
6,3-CarReport,26,1.0,4.0,4.0,,,,,,,,,0.0,0.0,,,,,,,,9,12,1,2,24,handleFABClick,ds_6_snip_3$CarReport_handleFABClick.java,2,8,11,19,251,3,28,511.02217435434267,3.032309812882988,76,0.0,0.037037037037037,0.037037037037037,0.2962962962962963,0.037037037037037,0.0,0.1111111111111111,8.473684210526315,0.7037037037037037,0.4074074074074074,2.2222222222222223,0.7037037037037037,9.296296296296296,41.07142857142857,6.666666666666667,0.1111111111111111,0.037037037037037,2.814814814814815,0.1111111111111111,0.0,0.0,0.0,1,23,16.0,141.0,5,7,22,0.0,0.0,0.0,1,100.0,5,5.4,23.0,0.4384523809523809,0.0,2.92154761904762,17,30,33,472,32,33,0.0,0.0,33,33,33,99.84848485,31.73267327,33,0,0.0,33,33,0.0,0.0,99.78787879,31.7029703,33,33,33,33,100.0,32.0,33,32,28,28,,,,0.395569958,99.90909091,31.8019802,0,0,0,0,0,0
