dataset,snippet,metric,metric_value,#_of_warnings,tool,dataset_id,metric_type,expected_cor
63,30,adjusted_gaze_non_flow,0.788140625,0,checker_framework,63,physiological,positive
63,31,adjusted_gaze_non_flow,1.050549375,0,checker_framework,63,physiological,positive
63,32,adjusted_gaze_non_flow,0.87032775,0,checker_framework,63,physiological,positive
63,33,adjusted_gaze_non_flow,1.344346888888889,0,checker_framework,63,physiological,positive
63,34,adjusted_gaze_non_flow,1.0558482857142857,0,checker_framework,63,physiological,positive
63,35,adjusted_gaze_non_flow,0.938953125,0,checker_framework,63,physiological,positive
63,36,adjusted_gaze_non_flow,0.9216045,0,checker_framework,63,physiological,positive
63,37,adjusted_gaze_non_flow,1.036784,0,checker_framework,63,physiological,positive
63,38,adjusted_gaze_non_flow,1.0149342857142856,0,checker_framework,63,physiological,positive
63,39,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,40,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,41,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,42,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,43,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,44,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,45,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,46,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,47,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,48,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,49,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,50,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,51,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,52,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,53,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,54,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,55,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,56,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,57,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,58,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,59,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,60,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,61,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,62,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,63,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,64,adjusted_gaze_non_flow,0.0,0,checker_framework,63,physiological,positive
63,1,adjusted_fix_flow,0.8996162857142859,6,checker_framework,63,physiological,positive
63,2,adjusted_fix_flow,1.550205,3,checker_framework,63,physiological,positive
63,3,adjusted_fix_flow,1.4372716666666667,5,checker_framework,63,physiological,positive
63,4,adjusted_fix_flow,0.831264,16,checker_framework,63,physiological,positive
63,5,adjusted_fix_flow,0.9216433333333334,5,checker_framework,63,physiological,positive
63,6,adjusted_fix_flow,2.34856925,5,checker_framework,63,physiological,positive
63,7,adjusted_fix_flow,0.0,2,checker_framework,63,physiological,positive
63,8,adjusted_fix_flow,1.495002,4,checker_framework,63,physiological,positive
63,9,adjusted_fix_flow,1.79808875,6,checker_framework,63,physiological,positive
63,10,adjusted_fix_flow,1.243632,3,checker_framework,63,physiological,positive
63,11,adjusted_fix_flow,1.6806484000000002,0,checker_framework,63,physiological,positive
63,12,adjusted_fix_flow,0.7300476666666667,3,checker_framework,63,physiological,positive
63,13,adjusted_fix_flow,0.236364,0,checker_framework,63,physiological,positive
63,14,adjusted_fix_flow,1.486476666666667,2,checker_framework,63,physiological,positive
63,15,adjusted_fix_flow,1.6561683333333337,1,checker_framework,63,physiological,positive
63,16,adjusted_fix_flow,0.9332985,0,checker_framework,63,physiological,positive
63,17,adjusted_fix_flow,0.979863,0,checker_framework,63,physiological,positive
63,18,adjusted_fix_flow,1.44657,0,checker_framework,63,physiological,positive
63,19,adjusted_fix_flow,2.64935,0,checker_framework,63,physiological,positive
63,20,adjusted_fix_flow,0.698413,0,checker_framework,63,physiological,positive
63,21,adjusted_fix_flow,0.998019125,0,checker_framework,63,physiological,positive
63,22,adjusted_fix_flow,1.414336375,0,checker_framework,63,physiological,positive
63,23,adjusted_fix_flow,0.64260675,0,checker_framework,63,physiological,positive
63,24,adjusted_fix_flow,0.525893,0,checker_framework,63,physiological,positive
63,25,adjusted_fix_flow,1.39352,0,checker_framework,63,physiological,positive
63,26,adjusted_fix_flow,1.5599625,0,checker_framework,63,physiological,positive
63,27,adjusted_fix_flow,0.520835,0,checker_framework,63,physiological,positive
63,28,adjusted_fix_flow,0.814161,0,checker_framework,63,physiological,positive
63,29,adjusted_fix_flow,1.0257467500000002,0,checker_framework,63,physiological,positive
63,30,adjusted_fix_flow,2.060645,0,checker_framework,63,physiological,positive
63,31,adjusted_fix_flow,1.028306,0,checker_framework,63,physiological,positive
63,32,adjusted_fix_flow,1.5692050000000002,0,checker_framework,63,physiological,positive
63,33,adjusted_fix_flow,0.8923857777777777,0,checker_framework,63,physiological,positive
63,34,adjusted_fix_flow,0.8557254285714286,0,checker_framework,63,physiological,positive
63,35,adjusted_fix_flow,1.340073,0,checker_framework,63,physiological,positive
63,36,adjusted_fix_flow,1.4290046666666665,0,checker_framework,63,physiological,positive
63,37,adjusted_fix_flow,1.0569911428571428,0,checker_framework,63,physiological,positive
63,38,adjusted_fix_flow,0.7603277142857143,0,checker_framework,63,physiological,positive
63,39,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,40,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,41,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,42,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,43,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,44,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,45,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,46,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,47,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,48,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,49,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,50,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,51,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,52,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,53,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,54,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,55,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,56,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,57,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,58,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,59,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,60,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,61,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,62,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,63,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,64,adjusted_fix_flow,0.0,0,checker_framework,63,physiological,positive
63,1,adjusted_fix_non_flow,1.0428102857142858,6,checker_framework,63,physiological,positive
63,2,adjusted_fix_non_flow,0.8280616666666666,3,checker_framework,63,physiological,positive
63,3,adjusted_fix_non_flow,0.914679,5,checker_framework,63,physiological,positive
63,4,adjusted_fix_non_flow,1.125655,16,checker_framework,63,physiological,positive
63,5,adjusted_fix_non_flow,1.10377,5,checker_framework,63,physiological,positive
63,6,adjusted_fix_non_flow,0.932572,5,checker_framework,63,physiological,positive
63,7,adjusted_fix_non_flow,1.02222,2,checker_framework,63,physiological,positive
63,8,adjusted_fix_non_flow,0.8415996,4,checker_framework,63,physiological,positive
63,9,adjusted_fix_non_flow,0.97719675,6,checker_framework,63,physiological,positive
63,10,adjusted_fix_non_flow,0.9378979333333334,3,checker_framework,63,physiological,positive
63,11,adjusted_fix_non_flow,0.8752138,0,checker_framework,63,physiological,positive
63,12,adjusted_fix_non_flow,1.0821593333333333,3,checker_framework,63,physiological,positive
63,13,adjusted_fix_non_flow,1.22909,0,checker_framework,63,physiological,positive
63,14,adjusted_fix_non_flow,0.7493910833333334,2,checker_framework,63,physiological,positive
63,15,adjusted_fix_non_flow,0.9343831666666668,1,checker_framework,63,physiological,positive
63,16,adjusted_fix_non_flow,1.0090931666666665,0,checker_framework,63,physiological,positive
63,17,adjusted_fix_non_flow,1.0076465,0,checker_framework,63,physiological,positive
63,18,adjusted_fix_non_flow,0.7839175,0,checker_framework,63,physiological,positive
63,19,adjusted_fix_non_flow,0.850059,0,checker_framework,63,physiological,positive
63,20,adjusted_fix_non_flow,1.04762,0,checker_framework,63,physiological,positive
63,21,adjusted_fix_non_flow,1.000455375,0,checker_framework,63,physiological,positive
63,22,adjusted_fix_non_flow,0.97654725,0,checker_framework,63,physiological,positive
63,23,adjusted_fix_non_flow,1.580765,0,checker_framework,63,physiological,positive
63,24,adjusted_fix_non_flow,1.091175,0,checker_framework,63,physiological,positive
63,25,adjusted_fix_non_flow,0.8901805,0,checker_framework,63,physiological,positive
63,26,adjusted_fix_non_flow,0.8911195,0,checker_framework,63,physiological,positive
63,27,adjusted_fix_non_flow,1.151316,0,checker_framework,63,physiological,positive
63,28,adjusted_fix_non_flow,1.05973,0,checker_framework,63,physiological,positive
63,29,adjusted_fix_non_flow,0.9845515,0,checker_framework,63,physiological,positive
63,30,adjusted_fix_non_flow,0.775632375,0,checker_framework,63,physiological,positive
63,31,adjusted_fix_non_flow,0.984001125,0,checker_framework,63,physiological,positive
63,32,adjusted_fix_non_flow,0.8822336249999999,0,checker_framework,63,physiological,positive
63,33,adjusted_fix_non_flow,1.2104448888888888,0,checker_framework,63,physiological,positive
63,34,adjusted_fix_non_flow,1.1129104285714284,0,checker_framework,63,physiological,positive
63,35,adjusted_fix_non_flow,0.90777625,0,checker_framework,63,physiological,positive
63,36,adjusted_fix_non_flow,0.8970391666666666,0,checker_framework,63,physiological,positive
63,37,adjusted_fix_non_flow,0.9867467142857144,0,checker_framework,63,physiological,positive
63,38,adjusted_fix_non_flow,1.014098142857143,0,checker_framework,63,physiological,positive
63,39,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,40,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,41,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,42,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,43,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,44,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,45,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,46,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,47,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,48,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,49,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,50,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,51,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,52,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,53,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,54,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,55,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,56,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,57,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,58,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,59,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,60,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,61,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,62,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,63,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,64,adjusted_fix_non_flow,0.0,0,checker_framework,63,physiological,positive
63,1,adjusted_gaze_call,1.3207982857142857,6,checker_framework,63,physiological,positive
63,2,adjusted_gaze_call,1.3130311666666667,3,checker_framework,63,physiological,positive
63,3,adjusted_gaze_call,0.9968253333333332,5,checker_framework,63,physiological,positive
63,4,adjusted_gaze_call,1.031472,16,checker_framework,63,physiological,positive
63,5,adjusted_gaze_call,1.1174448,5,checker_framework,63,physiological,positive
63,6,adjusted_gaze_call,0.7654860000000001,5,checker_framework,63,physiological,positive
63,7,adjusted_gaze_call,1.4630325000000002,2,checker_framework,63,physiological,positive
63,8,adjusted_gaze_call,1.26103,4,checker_framework,63,physiological,positive
63,9,adjusted_gaze_call,0.9923812,6,checker_framework,63,physiological,positive
63,10,adjusted_gaze_call,1.145975,3,checker_framework,63,physiological,positive
63,11,adjusted_gaze_call,1.0657764,0,checker_framework,63,physiological,positive
63,12,adjusted_gaze_call,1.363254,3,checker_framework,63,physiological,positive
63,13,adjusted_gaze_call,0.7502295000000001,0,checker_framework,63,physiological,positive
63,14,adjusted_gaze_call,1.23122,2,checker_framework,63,physiological,positive
63,15,adjusted_gaze_call,0.7226378333333335,1,checker_framework,63,physiological,positive
63,16,adjusted_gaze_call,1.1199156666666668,0,checker_framework,63,physiological,positive
63,17,adjusted_gaze_call,0.7965374333333334,0,checker_framework,63,physiological,positive
63,18,adjusted_gaze_call,1.49011,0,checker_framework,63,physiological,positive
63,19,adjusted_gaze_call,1.1109274999999998,0,checker_framework,63,physiological,positive
63,20,adjusted_gaze_call,1.48593,0,checker_framework,63,physiological,positive
63,21,adjusted_gaze_call,2.22419,0,checker_framework,63,physiological,positive
63,22,adjusted_gaze_call,1.171768,0,checker_framework,63,physiological,positive
63,23,adjusted_gaze_call,0.570859375,0,checker_framework,63,physiological,positive
63,24,adjusted_gaze_call,1.9959475,0,checker_framework,63,physiological,positive
63,25,adjusted_gaze_call,1.577285,0,checker_framework,63,physiological,positive
63,26,adjusted_gaze_call,1.76128,0,checker_framework,63,physiological,positive
63,27,adjusted_gaze_call,2.319255,0,checker_framework,63,physiological,positive
63,28,adjusted_gaze_call,1.192862,0,checker_framework,63,physiological,positive
63,29,adjusted_gaze_call,0.969181,0,checker_framework,63,physiological,positive
63,30,adjusted_gaze_call,1.1555195,0,checker_framework,63,physiological,positive
63,31,adjusted_gaze_call,0.8852586250000001,0,checker_framework,63,physiological,positive
63,32,adjusted_gaze_call,2.61380875,0,checker_framework,63,physiological,positive
63,33,adjusted_gaze_call,1.329637375,0,checker_framework,63,physiological,positive
63,34,adjusted_gaze_call,1.6969304444444444,0,checker_framework,63,physiological,positive
63,35,adjusted_gaze_call,1.2604557142857142,0,checker_framework,63,physiological,positive
